sofifa_id,short_name,overall,potential,value_eur,wage_eur,club_name,league_name,Year
193091,B. Nuytinck,72,75,2300000,30000,RSC Anderlecht,Belgian Jupiler Pro League,2015
193105,A. Aréola,72,84,1900000,20000,SC Bastia,French Ligue 1,2015
193171,Jaume Costa,72,76,2500000,25000,Villarreal CF,Spain Primera Division,2015
193211,A. Ignjovski,72,75,2100000,20000,Eintracht Frankfurt,German 1. Bundesliga,2015
193768,A. Matthews,72,78,1800000,30000,Celtic,Scottish Premiership,2015
193945,N. Uysal,72,75,2000000,30000,Beşiktaş JK,Turkish Süper Lig,2015
194022,André Almeida,72,77,2100000,30000,SL Benfica,Portuguese Liga ZON SAGRES,2015
194077,V. Sarı,72,75,2400000,30000,Galatasaray SK,Turkish Süper Lig,2015
195088,M. Ninković,72,72,2300000,20000,Évian Thonon Gaillard FC,French Ligue 1,2015
196069,J. Fuenzalida,72,72,2300000,30000,Boca Juniors,Argentina Primera División,2015
197231,K. Babacar,72,81,2400000,25000,Fiorentina,Italian Serie A,2015
197391,L. Vilsvik,72,75,2400000,20000,Strømsgodset IF,Norwegian Eliteserien,2015
197900,P. Kasami,72,81,2100000,30000,Olympiacos CFP,Greek Super League,2015
198023,Ximo Navarro,72,76,2300000,20000,Unión Deportiva Almería,Spain Primera Division,2015
198031,Sérgio Oliveira,72,77,2400000,20000,FC Paços de Ferreira,Portuguese Liga ZON SAGRES,2015
198129,C. Ortiz,72,75,2300000,20000,AZ Alkmaar,Holland Eredivisie,2015
198352,S. Bell,72,77,1800000,20000,1. FSV Mainz 05,German 1. Bundesliga,2015
198394,A. Kačaniklić,72,77,2100000,30000,F.C. København,Danish Superliga,2015
198554,A. Ujah,72,77,2700000,20000,1. FC Köln,German 1. Bundesliga,2015
198611,N. Đurđić,72,72,2800000,25000,FC Augsburg,German 1. Bundesliga,2015
198706,Luis Alberto,72,81,2400000,20000,Málaga CF,Spain Primera Division,2015
198717,W. Zaha,72,81,2100000,20000,Crystal Palace,English Premier League,2015
198836,V. Pajot,72,78,2000000,20000,Stade Rennais FC,French Ligue 1,2015
199051,Y. Tavares,72,75,2500000,25000,Estoril Praia,Portuguese Liga ZON SAGRES,2015
199254,João Pedro Galvão,72,77,2100000,20000,Cagliari,Italian Serie A,2015
199576,Oriol Romeu,72,80,1700000,20000,VfB Stuttgart,German 1. Bundesliga,2015
199692,H. Mier,72,74,2300000,25000,CF Monterrey,Mexican Liga MX,2015
199833,L. Unnerstall,72,76,2100000,20000,Fortuna Düsseldorf,German 2. Bundesliga,2015
199952,E. Çolak,72,77,2700000,35000,Galatasaray SK,Turkish Süper Lig,2015
200197,N. Blandi,72,77,2900000,35000,San Lorenzo de Almagro,Argentina Primera División,2015
200260,S. Berghuis,72,76,2400000,20000,AZ Alkmaar,Holland Eredivisie,2015
200521,T. Ince,72,79,2100000,20000,Hull City,English Premier League,2015
200653,G. Burdisso,72,77,2400000,30000,Boca Juniors,Argentina Primera División,2015
200713,S. Aydoğdu,72,73,2400000,25000,Trabzonspor,Turkish Süper Lig,2015
200724,Nacho Fernández,72,74,2300000,30000,Real Madrid CF,Spain Primera Division,2015
200888,Danilo,72,79,1700000,20000,Clube Sport Marítimo,Portuguese Liga ZON SAGRES,2015
201024,K. Koulibaly,72,77,2100000,25000,Napoli,Italian Serie A,2015
201046,R. Saponara,72,81,2400000,30000,AC Milan,Italian Serie A,2015
201305,Gabriel,72,78,2100000,20000,Villarreal CF,Spain Primera Division,2015
201326,G. Torje,72,77,2700000,20000,İttifak Holding Konyaspor,Turkish Süper Lig,2015
201519,J. Veretout,72,82,2100000,20000,FC Nantes,French Ligue 1,2015
201922,M. Hinteregger,72,80,1800000,30000,FC Red Bull Salzburg,Austrian Football Bundesliga,2015
202061,J. Kurtić,72,76,2300000,25000,Fiorentina,Italian Serie A,2015
202201,J. Gouweleeuw,72,76,1800000,20000,AZ Alkmaar,Holland Eredivisie,2015
202356,Z. Erdal,72,75,2500000,25000,Demir Grup Sivasspor,Turkish Süper Lig,2015
202371,T. Meunier,72,78,1800000,30000,Club Brugge KV,Belgian Jupiler Pro League,2015
203042,J. Butland,72,84,1900000,20000,Stoke City,English Premier League,2015
203890,Š. Vrsaljko,72,82,2100000,20000,U.S. Sassuolo Calcio,Italian Serie A,2015
204102,Y. Ayoub,72,80,2100000,15000,FC Utrecht,Holland Eredivisie,2015
204247,K. Frei,72,77,2100000,25000,Beşiktaş JK,Turkish Süper Lig,2015
204259,S. Arias,72,79,1800000,30000,PSV,Holland Eredivisie,2015
205192,Denis Suarez,72,78,2400000,25000,Sevilla FC,Spain Primera Division,2015
205401,V. Qazaishvili,72,76,2400000,25000,Vitesse,Holland Eredivisie,2015
205633,L. Castro,72,77,2800000,20000,Catania,Italian Serie B,2015
205756,S. Denswil,72,79,1800000,30000,Ajax,Holland Eredivisie,2015
205869,Jairo,72,79,2100000,15000,1. FSV Mainz 05,German 1. Bundesliga,2015
205878,S. Kapino,72,80,1900000,15000,1. FSV Mainz 05,German 1. Bundesliga,2015
205995,J. Willems,72,81,1800000,25000,PSV,Holland Eredivisie,2015
206306,J. Ferri,72,78,2100000,30000,Olympique Lyonnais,French Ligue 1,2015
207725,M. van der Hoorn,72,77,1800000,30000,Ajax,Holland Eredivisie,2015
207948,B. Traoré,72,84,2100000,15000,Vitesse,Holland Eredivisie,2015
208520,H. Sakai,72,77,2300000,20000,Hannover 96,German 1. Bundesliga,2015
208574,F. Kostić,72,78,2100000,20000,VfB Stuttgart,German 1. Bundesliga,2015
209281,Y. Al Shehri,72,79,2700000,30000,Al Nassr,Saudi Abdul L. Jameel League,2015
209499,Fabinho,72,80,1800000,15000,AS Monaco,French Ligue 1,2015
209547,S. Mitrović,72,77,2300000,20000,Sport-Club Freiburg,German 1. Bundesliga,2015
209769,B. Başaçıkoğlu,72,79,2200000,30000,Feyenoord,Holland Eredivisie,2015
210455,Jonny,72,78,1800000,15000,RC Celta de Vigo,Spain Primera Division,2015
210679,Paulo Oliveira,72,81,1800000,30000,Sporting CP,Portuguese Liga ZON SAGRES,2015
210897,C. Mbemba,72,83,1600000,25000,RSC Anderlecht,Belgian Jupiler Pro League,2015
212253,A. Scholz,72,79,1800000,20000,Sporting Lokeren,Belgian Jupiler Pro League,2015
212462,Alex Telles,72,84,1800000,30000,Galatasaray SK,Turkish Süper Lig,2015
213114,D. Rolán,72,79,2100000,25000,FC Girondins de Bordeaux,French Ligue 1,2015
213516,Ricardo Horta,72,80,2000000,20000,Málaga CF,Spain Primera Division,2015
214009,G. Cuéllar,72,80,1700000,30000,Junior FC,Colombian Liga Postobón,2015
214584,F. Armani,72,74,2400000,35000,Atlético Nacional,Colombian Liga Postobón,2015
214601,S. Medina,72,77,1800000,25000,CF Monterrey,Mexican Liga MX,2015
215049,D. Pérez,72,75,2400000,20000,Arsenal de Sarandí,Argentina Primera División,2015
215107,H. Villalba,72,83,2200000,30000,San Lorenzo de Almagro,Argentina Primera División,2015
215119,L. Romero,72,83,2100000,25000,Vélez Sarsfield,Argentina Primera División,2015
215144,E. Insúa,72,77,2100000,30000,Boca Juniors,Argentina Primera División,2015
215266,L. Melano,72,79,2400000,20000,Club Atlético Lanús,Argentina Primera División,2015
215328,G. Gil Romero,72,82,2100000,30000,Estudiantes de La Plata,Argentina Primera División,2015
215914,N. Kanté,72,76,2400000,20000,Stade Malherbe Caen,French Ligue 1,2015
216158,S. Widmer,72,78,2100000,20000,Udinese Calcio,Italian Serie A,2015
216194,Dani García,72,74,2200000,20000,SD Eibar,Spain Primera Division,2015
216433,A. El Ghazi,72,84,2200000,30000,Ajax,Holland Eredivisie,2015
216530,P. Velázquez,72,72,2900000,40000,Deportivo Toluca,Mexican Liga MX,2015
217647,J. Tanaka,72,75,3100000,40000,Sporting CP,Portuguese Liga ZON SAGRES,2015
218737,Gabriel,72,74,2500000,25000,Gil Vicente FC,Portuguese Liga ZON SAGRES,2015
223188,S. Özbayrakli,72,77,2300000,20000,Bursaspor,Turkish Süper Lig,2015
11381,M. Gilks,71,71,1300000,20000,Burnley,English Premier League,2015
106795,G. Pegolo,71,71,1200000,15000,U.S. Sassuolo Calcio,Italian Serie A,2015
110974,Riesgo,71,71,1500000,20000,CA Osasuna,Spanish Segunda División,2015
125871,H. Kaldırım,71,76,1500000,30000,Fenerbahçe SK,Turkish Süper Lig,2015
140222,P. Da Silva,71,71,475000,25000,Deportivo Toluca,Mexican Liga MX,2015
142258,S. Bossut,71,71,1600000,25000,SV Zulte Waregem,Belgian Jupiler Pro League,2015
143809,M. Demir,71,77,1500000,20000,Gaziantepspor,Turkish Süper Lig,2015
144050,A. Bunjaku,71,71,1500000,25000,FC St. Gallen 1879,Swiss Super League,2015
152922,E. Barreto,71,71,1500000,20000,Palermo,Italian Serie A,2015
156432,G. Hoarau,71,71,1500000,30000,BSC Young Boys,Swiss Super League,2015
162328,R. Pasveer,71,71,1500000,30000,PSV,Holland Eredivisie,2015
163156,R. Keogh,71,71,1500000,25000,Derby County,English League Championship,2015
163261,P. Bardsley,71,71,1300000,20000,Stoke City,English Premier League,2015
165429,C. Keserü,71,74,,,,,2015
165735,B. Jones,71,71,1300000,25000,Liverpool,English Premier League,2015
165787,J. Ortiz,71,71,1300000,20000,Club Atlético Lanús,Argentina Primera División,2015
166114,C. Kazim-Richards,71,71,1900000,40000,Feyenoord,Holland Eredivisie,2015
167753,A. Büyük,71,71,2000000,15000,Kasimpaşa SK,Turkish Süper Lig,2015
169697,D. Randolph,71,75,1500000,25000,Birmingham City,English League Championship,2015
170915,Sastre,71,71,1600000,25000,Real Valladolid CF,Spanish Segunda División,2015
171831,M. Mancienne,71,74,1600000,25000,Nottingham Forest,English League Championship,2015
171972,J. McArthur,71,75,1800000,25000,Crystal Palace,English Premier League,2015
172553,J. Lössl,71,76,1600000,20000,En Avant de Guingamp,French Ligue 1,2015
172823,N. Maynard,71,72,1900000,25000,Cardiff City,English League Championship,2015
173530,S. Aluko,71,75,1900000,20000,Hull City,English Premier League,2015
173703,R. Williams,71,76,1500000,20000,Middlesbrough,English League Championship,2015
173857,M. Andújar,71,71,1500000,30000,Napoli,Italian Serie A,2015
175393,J. Arce,71,71,,,,,2015
176009,S. Kums,71,71,1800000,25000,KAA Gent,Belgian Jupiler Pro League,2015
176062,S. Kljestan,71,71,1600000,40000,RSC Anderlecht,Belgian Jupiler Pro League,2015
176693,J. Babin,71,72,1500000,15000,Granada CF,Spain Primera Division,2015
177129,A. Bodzek,71,71,1400000,25000,Fortuna Düsseldorf,German 2. Bundesliga,2015
177475,T. Sippel,71,75,1600000,25000,1. FC Kaiserslautern,German 2. Bundesliga,2015
177633,Ángel,71,74,1900000,25000,SD Eibar,Spain Primera Division,2015
178086,Adán,71,74,1500000,25000,Real Betis Balompié,Spanish Segunda División,2015
178297,Canella,71,75,1600000,35000,Deportivo de La Coruña,Spain Primera Division,2015
178625,Mosquera,71,73,1800000,25000,Elche CF,Spain Primera Division,2015
180334,Marcelo,71,75,1500000,25000,Hannover 96,German 1. Bundesliga,2015
181271,B. Dočkal,71,77,,,,,2015
182179,S. De Maio,71,76,1500000,30000,Genoa,Italian Serie A,2015
182435,M. Langerak,71,77,1600000,35000,Borussia Dortmund,German 1. Bundesliga,2015
182713,M. Mavraj,71,71,1400000,25000,1. FC Köln,German 1. Bundesliga,2015
183125,T. Deeney,71,75,2000000,25000,Watford,English League Championship,2015
183130,M. Albrighton,71,75,1700000,20000,Leicester City,English Premier League,2015
183332,F. Bartels,71,74,1700000,25000,SV Werder Bremen,German 1. Bundesliga,2015
183339,J. Berget,71,79,1700000,35000,Celtic,Scottish Premiership,2015
183442,J. Henry,71,75,1700000,20000,Wolverhampton Wanderers,English League Championship,2015
183490,J. van den Bergh,71,72,1500000,25000,Hertha BSC,German 1. Bundesliga,2015
183567,E. Mulder,71,75,1600000,30000,Feyenoord,Holland Eredivisie,2015
183581,J. Molina,71,72,1500000,35000,Club América,Mexican Liga MX,2015
183916,J. Pied,71,77,1700000,20000,En Avant de Guingamp,French Ligue 1,2015
184290,T. Pekhart,71,76,1900000,20000,FC Ingolstadt 04,German 2. Bundesliga,2015
184338,G. Bellusci,71,73,1500000,20000,Leeds United,English League Championship,2015
186116,H. Lansbury,71,78,1500000,20000,Nottingham Forest,English League Championship,2015
186130,J. Chester,71,73,1500000,20000,Hull City,English Premier League,2015
186190,P. van Aanholt,71,78,1300000,20000,Sunderland,English Premier League,2015
186307,M. Fabián,71,74,1900000,35000,Cruz Azul,Mexican Liga MX,2015
186352,T. Smith,71,77,1500000,20000,Ipswich Town,English League Championship,2015
186537,C. Stuani,71,76,1700000,30000,RCD Espanyol de Barcelona,Spain Primera Division,2015
186589,I. Radovanovic,71,76,1700000,20000,Chievo Verona,Italian Serie A,2015
186595,E. Bennett,71,74,1700000,20000,Norwich City,English League Championship,2015
186674,R. Espinoza,71,72,1700000,25000,Wigan Athletic,English League Championship,2015
186695,E. Muñoz,71,77,1300000,20000,Palermo,Italian Serie A,2015
186783,A. Adomah,71,73,1800000,25000,Middlesbrough,English League Championship,2015
186801,C. Kouyaté,71,77,1400000,20000,West Ham United,English Premier League,2015
186998,W. Yarbrough,71,73,1600000,20000,Club León,Mexican Liga MX,2015
187339,J. Hamad,71,77,1500000,20000,TSG Hoffenheim,German 1. Bundesliga,2015
187498,J. Jantscher,71,73,1700000,20000,FC Luzern,Swiss Super League,2015
188135,Juanfran,71,77,1500000,30000,Deportivo de La Coruña,Spain Primera Division,2015
188145,A. El Kaoutari,71,75,1500000,20000,Montpellier Hérault SC,French Ligue 1,2015
188166,M. Phillips,71,77,1500000,20000,Queens Park Rangers,English Premier League,2015
188397,R. Rodelin,71,76,1900000,30000,LOSC Lille,French Ligue 1,2015
188930,Laure,71,71,1300000,30000,Deportivo de La Coruña,Spain Primera Division,2015
188938,C. Álvarez,71,71,1600000,25000,Rayo Vallecano,Spain Primera Division,2015
189127,S. Aziz,71,79,1300000,20000,Bursaspor,Turkish Süper Lig,2015
189160,G. McCleary,71,73,1700000,25000,Reading,English League Championship,2015
189211,Saúl Berjón,71,71,1600000,25000,SD Eibar,Spain Primera Division,2015
189272,A. Esswein,71,77,1700000,20000,FC Augsburg,German 1. Bundesliga,2015
189403,N. Baker,71,76,1300000,20000,Aston Villa,English Premier League,2015
189447,A. Sobiech,71,75,1900000,20000,Hannover 96,German 1. Bundesliga,2015
189485,Diego Farías,71,77,1900000,20000,Cagliari,Italian Serie A,2015
189701,Lombán,71,75,1500000,25000,Elche CF,Spain Primera Division,2015
190034,T. Kolodziejczak,71,77,1100000,25000,Sevilla FC,Spain Primera Division,2015
190852,C. McManaman,71,78,1700000,20000,Wigan Athletic,English League Championship,2015
191053,T. Rincón,71,73,1500000,35000,Genoa,Italian Serie A,2015
191565,Y. Osako,71,76,1900000,20000,1. FC Köln,German 1. Bundesliga,2015
191648,M. Yoshida,71,73,1500000,20000,Southampton,English Premier League,2015
192129,K. Nordfeldt,71,75,1600000,20000,SC Heerenveen,Holland Eredivisie,2015
192373,M. Caraglio,71,74,1900000,35000,Vélez Sarsfield,Argentina Primera División,2015
192565,Y. Malli,71,76,1500000,20000,1. FSV Mainz 05,German 1. Bundesliga,2015
192647,G. Charbonnier,71,75,1900000,20000,Stade de Reims,French Ligue 1,2015
192678,Kike,71,75,1900000,20000,Middlesbrough,English League Championship,2015
192984,K. Casteels,71,81,1200000,20000,TSG Hoffenheim,German 1. Bundesliga,2015
193278,C. Mavinga,71,76,1300000,20000,Stade de Reims,French Ligue 1,2015
193312,S. Mielitz,71,75,1500000,20000,Sport-Club Freiburg,German 1. Bundesliga,2015
193414,N. Colazo,71,76,1500000,30000,Boca Juniors,Argentina Primera División,2015
193440,N. Viergever,71,74,1400000,30000,Ajax,Holland Eredivisie,2015
193679,M. Correia,71,73,1500000,20000,Eintracht Braunschweig,German 2. Bundesliga,2015
194329,Ros,71,76,1700000,20000,RCD Mallorca,Spanish Segunda División,2015
195361,Javi López,71,71,1400000,30000,RCD Espanyol de Barcelona,Spain Primera Division,2015
195859,D. Ings,71,79,1500000,20000,Burnley,English Premier League,2015
197655,S. Coates,71,77,1300000,20000,Sunderland,English Premier League,2015
197688,Gabriel Silva,71,76,1500000,20000,Udinese Calcio,Italian Serie A,2015
197981,S. Makienok,71,78,1700000,20000,Palermo,Italian Serie A,2015
198024,Y. de Lanlay,71,77,1500000,25000,Viking FK,Norwegian Eliteserien,2015
198135,D. Lachman,71,75,1500000,25000,FC Twente,Holland Eredivisie,2015
198420,A. Waris,71,81,1500000,25000,Trabzonspor,Turkish Süper Lig,2015
198426,G. Castellani,71,73,2000000,40000,Boca Juniors,Argentina Primera División,2015
198553,C. Gamboa,71,76,1500000,20000,West Bromwich Albion,English Premier League,2015
198581,O. Murillo,71,72,1600000,35000,Atlético Nacional,Colombian Liga Postobón,2015
198614,Raúl Navas,71,75,1600000,25000,SD Eibar,Spain Primera Division,2015
198705,A. Najar,71,79,1300000,30000,RSC Anderlecht,Belgian Jupiler Pro League,2015
198861,N. Mendy,71,79,1100000,20000,OGC Nice,French Ligue 1,2015
198868,N. Isimat-Mirin,71,78,1100000,30000,PSV,Holland Eredivisie,2015
198914,J. Hochscheidt,71,73,1800000,25000,Eintracht Braunschweig,German 2. Bundesliga,2015
199060,G. Tzavellas,71,75,1600000,25000,PAOK,Greek Super League,2015
199157,Luna,71,76,1300000,20000,Hellas Verona,Italian Serie A,2015
199183,Kim Bo Kyung,71,75,1900000,20000,Cardiff City,English League Championship,2015
199247,Álex Fernández,71,76,1300000,25000,RCD Espanyol de Barcelona,Spain Primera Division,2015
199266,Ji Dong Won,71,77,1700000,35000,Borussia Dortmund,German 1. Bundesliga,2015
199387,P. Chavarría,71,74,1800000,25000,Racing Club de Lens,French Ligue 1,2015
199393,N. Pallois,71,75,1600000,30000,FC Girondins de Bordeaux,French Ligue 1,2015
199493,Diego Mariño,71,76,1500000,20000,Levante Unión Deportiva,Spain Primera Division,2015
199602,J. Guidetti,71,76,1500000,30000,Celtic,Scottish Premiership,2015
199852,N. Jørgensen,71,78,1500000,30000,F.C. København,Danish Superliga,2015
199861,W. Sobota,71,72,1900000,40000,Club Brugge KV,Belgian Jupiler Pro League,2015
200110,M. Bizot,71,76,1300000,25000,KRC Genk,Belgian Jupiler Pro League,2015
200446,Camilo,71,74,1900000,20000,Gallos Blancos de Querétaro,Mexican Liga MX,2015
200588,Hong Jeong Ho,71,77,1500000,20000,FC Augsburg,German 1. Bundesliga,2015
200841,C. Jenkinson,71,79,1100000,20000,West Ham United,English Premier League,2015
201073,N. De Preville,71,76,1700000,20000,Stade de Reims,French Ligue 1,2015
201119,Ismaily,71,77,1500000,30000,Shakhtar Donetsk,Ukrainian Premier League,2015
201223,A. Acquah,71,79,1300000,20000,Parma,Italian Serie A,2015
201266,K. Kusk,71,78,1500000,25000,FC Twente,Holland Eredivisie,2015
201403,Álvaro,71,77,1700000,20000,Getafe CF,Spain Primera Division,2015
201877,M. Dæhli,71,84,1200000,15000,Cardiff City,English League Championship,2015
201893,Recio,71,76,1500000,20000,Málaga CF,Spain Primera Division,2015
201931,Gabriel,71,78,1200000,2000,Carpi,Italian Serie B,2015
201943,A. Cornelius,71,79,1500000,30000,F.C. København,Danish Superliga,2015
202078,D. Nagbe,71,76,1700000,10000,Portland Timbers,USA Major League Soccer,2015
202126,H. Kane,71,78,1500000,25000,Tottenham Hotspur,English Premier League,2015
202135,S. Sturaro,71,77,1300000,25000,Genoa,Italian Serie A,2015
202648,Sergi Darder,71,75,1100000,15000,Málaga CF,Spain Primera Division,2015
202858,F. Castillo,71,76,1300000,20000,FC Dallas,USA Major League Soccer,2015
203544,C. Löwe,71,75,1500000,20000,1. FC Kaiserslautern,German 2. Bundesliga,2015
203775,L. Karius,71,78,1200000,20000,1. FSV Mainz 05,German 1. Bundesliga,2015
203895,Pozuelo,71,76,1500000,20000,Rayo Vallecano,Spain Primera Division,2015
203903,L. Andersen,71,82,1400000,30000,Ajax,Holland Eredivisie,2015
204082,J. Brooks,71,81,1100000,20000,Hertha BSC,German 1. Bundesliga,2015
204120,T. Vaclík,71,74,1600000,30000,FC Basel 1893,Swiss Super League,2015
204826,A. Ba,71,75,1300000,20000,Rayo Vallecano,Spain Primera Division,2015
205069,Bernat,71,81,1100000,25000,FC Bayern München,German 1. Bundesliga,2015
